EL PASO,El Paso,El Paso County,41,722493,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,8731.2,4/28/2021,177573
EL PASO,El Paso,El Paso County,41,722493,Deaths Among COVID-19 Cases in Colorado by County,Deaths,785,,4/28/2021,177574
EL PASO,El Paso,El Paso County,41,722493,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,108.7,4/28/2021,177575
ELBERT,Elbert,Elbert County,39,26686,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,19523,,4/28/2021,177576
ELBERT,Elbert,Elbert County,39,26686,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,87.7,4/28/2021,177577
ELBERT,Elbert,Elbert County,39,26686,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,12.3,4/28/2021,177578
ELBERT,Elbert,Elbert County,39,26686,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,73158,4/28/2021,177579
ELBERT,Elbert,Elbert County,39,26686,Cases of COVID-19 in Colorado by County,Cases,1644,,4/28/2021,177580
ELBERT,Elbert,Elbert County,39,26686,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6160.5,4/28/2021,177581
ELBERT,Elbert,Elbert County,39,26686,Deaths Among COVID-19 Cases in Colorado by County,Deaths,13,,4/28/2021,177582
GUNNISON,Gunnison,Gunnison County,51,17495,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,3.8,4/28/2021,177583
ELBERT,Elbert,Elbert County,39,26686,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,48.7,4/28/2021,177584
GUNNISON,Gunnison,Gunnison County,51,17495,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,116308,4/28/2021,177585
GUNNISON,Gunnison,Gunnison County,51,17495,Cases of COVID-19 in Colorado by County,Cases,1317,,4/28/2021,177586
GUNNISON,Gunnison,Gunnison County,51,17495,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7527.9,4/28/2021,177587
GUNNISON,Gunnison,Gunnison County,51,17495,Deaths Among COVID-19 Cases in Colorado by County,Deaths,6,,4/28/2021,177588
GUNNISON,Gunnison,Gunnison County,51,17495,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,34.3,4/28/2021,177589
HINSDALE,Hinsdale,Hinsdale County,53,819,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,230,,4/28/2021,177590
HINSDALE,Hinsdale,Hinsdale County,53,819,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,93,4/28/2021,177591
HINSDALE,Hinsdale,Hinsdale County,53,819,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,7,4/28/2021,177592
HINSDALE,Hinsdale,Hinsdale County,53,819,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,28083,4/28/2021,177593
HINSDALE,Hinsdale,Hinsdale County,53,819,Cases of COVID-19 in Colorado by County,Cases,18,,4/28/2021,177594
HINSDALE,Hinsdale,Hinsdale County,53,819,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2197.8,4/28/2021,177595
HINSDALE,Hinsdale,Hinsdale County,53,819,Deaths Among COVID-19 Cases in Colorado by County,Deaths,0,,4/28/2021,177596
HINSDALE,Hinsdale,Hinsdale County,53,819,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0,4/28/2021,177597
HUERFANO,Huerfano,Huerfano County,55,6854,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,17965,,4/28/2021,177598
HUERFANO,Huerfano,Huerfano County,55,6854,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98.9,4/28/2021,177599
HUERFANO,Huerfano,Huerfano County,55,6854,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.1,4/28/2021,177600
DENVER,Denver,Denver County,31,729239,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9574.4,4/27/2021,176406
ARCHULETA,Archuleta,Archuleta County,7,14002,Cases of COVID-19 in Colorado by County,Cases,892,,4/27/2021,176407
FREMONT,Fremont,Fremont County,43,47645,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,115.4,4/27/2021,176455
CHEYENNE,Cheyenne,Cheyenne County,17,1825,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,3413,,4/27/2021,176456
ARCHULETA,Archuleta,Archuleta County,7,14002,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6370.5,4/27/2021,176459
FREMONT,Fremont,Fremont County,43,47645,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,162226,,4/27/2021,176460
DENVER,Denver,Denver County,31,729239,Deaths Among COVID-19 Cases in Colorado by County,Deaths,800,,4/27/2021,176461
ARCHULETA,Archuleta,Archuleta County,7,14002,Deaths Among COVID-19 Cases in Colorado by County,Deaths,1,,4/27/2021,176463
CHEYENNE,Cheyenne,Cheyenne County,17,1825,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98.4,4/27/2021,176464
FREMONT,Fremont,Fremont County,43,47645,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98.8,4/27/2021,176465
DENVER,Denver,Denver County,31,729239,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,109.7,4/27/2021,176466
ARCHULETA,Archuleta,Archuleta County,7,14002,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,13580,,4/27/2021,176470
CHEYENNE,Cheyenne,Cheyenne County,17,1825,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.6,4/27/2021,176471
FREMONT,Fremont,Fremont County,43,47645,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.2,4/27/2021,176472
DENVER,Denver,Denver County,31,729239,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,1258210,,4/27/2021,176473
CHEYENNE,Cheyenne,Cheyenne County,17,1825,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,187014,4/27/2021,176476
ARCHULETA,Archuleta,Archuleta County,7,14002,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,94.3,4/27/2021,176479
DENVER,Denver,Denver County,31,729239,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,93.3,4/27/2021,176480
FREMONT,Fremont,Fremont County,43,47645,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,340489,4/27/2021,176482
CLEAR CREEK,Clear Creek,Clear Creek County,19,9740,Cases of COVID-19 in Colorado by County,Cases,433,,4/27/2021,176483
ARCHULETA,Archuleta,Archuleta County,7,14002,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,5.7,4/27/2021,176486
DENVER,Denver,Denver County,31,729239,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,6.7,4/27/2021,176487
GARFIELD,Garfield,Garfield County,45,60168,Cases of COVID-19 in Colorado by County,Cases,5730,,4/27/2021,176489
CLEAR CREEK,Clear Creek,Clear Creek County,19,9740,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4445.6,4/27/2021,176490
CLEAR CREEK,Clear Creek,Clear Creek County,19,9740,Deaths Among COVID-19 Cases in Colorado by County,Deaths,3,,4/27/2021,176491
CLEAR CREEK,Clear Creek,Clear Creek County,19,9740,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,9175,,4/27/2021,176492
CLEAR CREEK,Clear Creek,Clear Creek County,19,9740,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,91.2,4/27/2021,176493
CLEAR CREEK,Clear Creek,Clear Creek County,19,9740,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,8.8,4/27/2021,176494
CLEAR CREEK,Clear Creek,Clear Creek County,19,9740,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,94199,4/27/2021,176495
CONEJOS,Conejos,Conejos County,21,8161,Cases of COVID-19 in Colorado by County,Cases,499,,4/27/2021,176496
CONEJOS,Conejos,Conejos County,21,8161,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6114.4,4/27/2021,176497
CONEJOS,Conejos,Conejos County,21,8161,Deaths Among COVID-19 Cases in Colorado by County,Deaths,10,,4/27/2021,176498
CONEJOS,Conejos,Conejos County,21,8161,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,122.5,4/27/2021,176499
CONEJOS,Conejos,Conejos County,21,8161,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,6868,,4/27/2021,176500
CONEJOS,Conejos,Conejos County,21,8161,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,85.6,4/27/2021,176501
CONEJOS,Conejos,Conejos County,21,8161,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,14.4,4/27/2021,176502
CONEJOS,Conejos,Conejos County,21,8161,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,84156,4/27/2021,176503
COSTILLA,Costilla,Costilla County,23,3872,Cases of COVID-19 in Colorado by County,Cases,207,,4/27/2021,176504
COSTILLA,Costilla,Costilla County,23,3872,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5346.1,4/27/2021,176505
COSTILLA,Costilla,Costilla County,23,3872,Deaths Among COVID-19 Cases in Colorado by County,Deaths,2,,4/27/2021,176506
COSTILLA,Costilla,Costilla County,23,3872,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,2322,,4/27/2021,176507
COSTILLA,Costilla,Costilla County,23,3872,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,79.5,4/27/2021,176508
COSTILLA,Costilla,Costilla County,23,3872,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,20.5,4/27/2021,176509
COSTILLA,Costilla,Costilla County,23,3872,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,59969,4/27/2021,176510
CROWLEY,Crowley,Crowley County,25,6032,Cases of COVID-19 in Colorado by County,Cases,2161,,4/27/2021,176511
CROWLEY,Crowley,Crowley County,25,6032,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,35825.6,4/27/2021,176512
CROWLEY,Crowley,Crowley County,25,6032,Deaths Among COVID-19 Cases in Colorado by County,Deaths,15,,4/27/2021,176513
CROWLEY,Crowley,Crowley County,25,6032,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,248.7,4/27/2021,176514
CROWLEY,Crowley,Crowley County,25,6032,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,35882,,4/27/2021,176515
CROWLEY,Crowley,Crowley County,25,6032,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,99.3,4/27/2021,176516
CROWLEY,Crowley,Crowley County,25,6032,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0.7,4/27/2021,176517
CROWLEY,Crowley,Crowley County,25,6032,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,594861,4/27/2021,176518
CUSTER,Custer,Custer County,27,5059,Cases of COVID-19 in Colorado by County,Cases,188,,4/27/2021,176519
CUSTER,Custer,Custer County,27,5059,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3716.1,4/27/2021,176520
CUSTER,Custer,Custer County,27,5059,Deaths Among COVID-19 Cases in Colorado by County,Deaths,1,,4/27/2021,176521
CUSTER,Custer,Custer County,27,5059,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,2937,,4/27/2021,176522
CUSTER,Custer,Custer County,27,5059,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,93.5,4/27/2021,176523
CUSTER,Custer,Custer County,27,5059,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,6.5,4/27/2021,176524
CUSTER,Custer,Custer County,27,5059,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,58055,4/27/2021,176525
DELTA,Delta,Delta County,29,31173,Cases of COVID-19 in Colorado by County,Cases,2660,,4/27/2021,176526
DELTA,Delta,Delta County,29,31173,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,8533,4/27/2021,176527
DELTA,Delta,Delta County,29,31173,Deaths Among COVID-19 Cases in Colorado by County,Deaths,61,,4/27/2021,176528
DELTA,Delta,Delta County,29,31173,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,195.7,4/27/2021,176529
DELTA,Delta,Delta County,29,31173,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,37519,,4/27/2021,176530
DELTA,Delta,Delta County,29,31173,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,95.6,4/27/2021,176531
DELTA,Delta,Delta County,29,31173,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,4.4,4/27/2021,176532
DELTA,Delta,Delta County,29,31173,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,120357,4/27/2021,176533
DENVER,Denver,Denver County,31,729239,Cases of COVID-19 in Colorado by County,Cases,69820,,4/27/2021,176534
ARCHULETA,Archuleta,Archuleta County,7,14002,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,96986,4/27/2021,176535
BACA,Baca,Baca County,9,3556,Cases of COVID-19 in Colorado by County,Cases,280,,4/27/2021,176536
BACA,Baca,Baca County,9,3556,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7874,4/27/2021,176537
BACA,Baca,Baca County,9,3556,Deaths Among COVID-19 Cases in Colorado by County,Deaths,4,,4/27/2021,176538
BACA,Baca,Baca County,9,3556,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,11224,,4/27/2021,176539
BACA,Baca,Baca County,9,3556,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,99.1,4/27/2021,176540
BACA,Baca,Baca County,9,3556,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0.9,4/27/2021,176541
BACA,Baca,Baca County,9,3556,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,315636,4/27/2021,176542
BENT,Bent,Bent County,11,5798,Cases of COVID-19 in Colorado by County,Cases,1513,,4/27/2021,176543
BENT,Bent,Bent County,11,5798,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,26095.2,4/27/2021,176544
BENT,Bent,Bent County,11,5798,Deaths Among COVID-19 Cases in Colorado by County,Deaths,21,,4/27/2021,176545
BENT,Bent,Bent County,11,5798,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,362.2,4/27/2021,176546
BENT,Bent,Bent County,11,5798,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,16580,,4/27/2021,176547
BENT,Bent,Bent County,11,5798,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,97.8,4/27/2021,176548
BENT,Bent,Bent County,11,5798,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,2.2,4/27/2021,176549
BENT,Bent,Bent County,11,5798,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,285961,4/27/2021,176550
BOULDER,Boulder,Boulder County,13,327164,Cases of COVID-19 in Colorado by County,Cases,22646,,4/27/2021,176551
BOULDER,Boulder,Boulder County,13,327164,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6921.9,4/27/2021,176552
BOULDER,Boulder,Boulder County,13,327164,Deaths Among COVID-19 Cases in Colorado by County,Deaths,228,,4/27/2021,176553
BOULDER,Boulder,Boulder County,13,327164,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,69.7,4/27/2021,176554
BOULDER,Boulder,Boulder County,13,327164,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,530630,,4/27/2021,176555
BOULDER,Boulder,Boulder County,13,327164,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,93.4,4/27/2021,176556
BOULDER,Boulder,Boulder County,13,327164,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,6.6,4/27/2021,176557
BOULDER,Boulder,Boulder County,13,327164,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,162191,4/27/2021,176558
BROOMFIELD,Broomfield,Broomfield County,14,70762,Cases of COVID-19 in Colorado by County,Cases,4621,,4/27/2021,176559
BROOMFIELD,Broomfield,Broomfield County,14,70762,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6530.3,4/27/2021,176560
BROOMFIELD,Broomfield,Broomfield County,14,70762,Deaths Among COVID-19 Cases in Colorado by County,Deaths,75,,4/27/2021,176561
BROOMFIELD,Broomfield,Broomfield County,14,70762,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,106,4/27/2021,176562
BROOMFIELD,Broomfield,Broomfield County,14,70762,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,88405,,4/27/2021,176563
BROOMFIELD,Broomfield,Broomfield County,14,70762,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,91.3,4/27/2021,176564
BROOMFIELD,Broomfield,Broomfield County,14,70762,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,8.7,4/27/2021,176565
BROOMFIELD,Broomfield,Broomfield County,14,70762,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,124933,4/27/2021,176566
CHAFFEE,Chaffee,Chaffee County,15,20361,Cases of COVID-19 in Colorado by County,Cases,1601,,4/27/2021,176568
CHAFFEE,Chaffee,Chaffee County,15,20361,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7863.1,4/27/2021,176569
CHAFFEE,Chaffee,Chaffee County,15,20361,Deaths Among COVID-19 Cases in Colorado by County,Deaths,25,,4/27/2021,176570
CHAFFEE,Chaffee,Chaffee County,15,20361,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,122.8,4/27/2021,176571
CHAFFEE,Chaffee,Chaffee County,15,20361,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,36273,,4/27/2021,176572
CHAFFEE,Chaffee,Chaffee County,15,20361,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,97.3,4/27/2021,176573
CHAFFEE,Chaffee,Chaffee County,15,20361,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,2.7,4/27/2021,176574
CHAFFEE,Chaffee,Chaffee County,15,20361,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,178149,4/27/2021,176575
CHEYENNE,Cheyenne,Cheyenne County,17,1825,Cases of COVID-19 in Colorado by County,Cases,128,,4/27/2021,176576
CHEYENNE,Cheyenne,Cheyenne County,17,1825,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7013.7,4/27/2021,176577
CHEYENNE,Cheyenne,Cheyenne County,17,1825,Deaths Among COVID-19 Cases in Colorado by County,Deaths,6,,4/27/2021,176578
CHEYENNE,Cheyenne,Cheyenne County,17,1825,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,328.8,4/27/2021,176579
GARFIELD,Garfield,Garfield County,45,60168,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9523.3,4/27/2021,176580
DENVER,Denver,Denver County,31,729239,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,172537,4/27/2021,176581
DOLORES,Dolores,Dolores County,33,2037,Cases of COVID-19 in Colorado by County,Cases,77,,4/27/2021,176587
GARFIELD,Garfield,Garfield County,45,60168,Deaths Among COVID-19 Cases in Colorado by County,Deaths,38,,4/27/2021,176588
GARFIELD,Garfield,Garfield County,45,60168,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,63.2,4/27/2021,176590
GARFIELD,Garfield,Garfield County,45,60168,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,71879,,4/27/2021,176593
GARFIELD,Garfield,Garfield County,45,60168,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,96,4/27/2021,176596
GARFIELD,Garfield,Garfield County,45,60168,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,4,4/27/2021,176599
GARFIELD,Garfield,Garfield County,45,60168,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,119464,4/27/2021,176602
GILPIN,Gilpin,Gilpin County,47,6215,Cases of COVID-19 in Colorado by County,Cases,220,,4/27/2021,176605
GILPIN,Gilpin,Gilpin County,47,6215,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3539.8,4/27/2021,176608
DOLORES,Dolores,Dolores County,33,2037,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3780.1,4/27/2021,176637
ADAMS,Adams,Adams County,1,517885,Cases of COVID-19 in Colorado by County,Cases,55572,,4/27/2021,176659
ADAMS,Adams,Adams County,1,517885,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,10730.6,4/27/2021,176660
ADAMS,Adams,Adams County,1,517885,Deaths Among COVID-19 Cases in Colorado by County,Deaths,664,,4/27/2021,176661
ADAMS,Adams,Adams County,1,517885,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,128.2,4/27/2021,176662
ADAMS,Adams,Adams County,1,517885,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,671304,,4/27/2021,176663
ADAMS,Adams,Adams County,1,517885,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,95.1,4/27/2021,176664
ADAMS,Adams,Adams County,1,517885,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,4.9,4/27/2021,176665
ADAMS,Adams,Adams County,1,517885,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,129624,4/27/2021,176666
ALAMOSA,Alamosa,Alamosa County,3,16181,Cases of COVID-19 in Colorado by County,Cases,1438,,4/27/2021,176667
ALAMOSA,Alamosa,Alamosa County,3,16181,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,8887,4/27/2021,176668
ALAMOSA,Alamosa,Alamosa County,3,16181,Deaths Among COVID-19 Cases in Colorado by County,Deaths,30,,4/27/2021,176669
ALAMOSA,Alamosa,Alamosa County,3,16181,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,185.4,4/27/2021,176670
ALAMOSA,Alamosa,Alamosa County,3,16181,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,18086,,4/27/2021,176671
ALAMOSA,Alamosa,Alamosa County,3,16181,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,87.3,4/27/2021,176672
ALAMOSA,Alamosa,Alamosa County,3,16181,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,12.7,4/27/2021,176673
ALAMOSA,Alamosa,Alamosa County,3,16181,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,111773,4/27/2021,176674
ARAPAHOE,Arapahoe,Arapahoe County,5,656822,Cases of COVID-19 in Colorado by County,Cases,56966,,4/27/2021,176675
ARAPAHOE,Arapahoe,Arapahoe County,5,656822,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,8673,4/27/2021,176676
ARAPAHOE,Arapahoe,Arapahoe County,5,656822,Deaths Among COVID-19 Cases in Colorado by County,Deaths,712,,4/27/2021,176677
ARAPAHOE,Arapahoe,Arapahoe County,5,656822,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,108.4,4/27/2021,176678
ARAPAHOE,Arapahoe,Arapahoe County,5,656822,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,901063,,4/27/2021,176679
ARAPAHOE,Arapahoe,Arapahoe County,5,656822,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,93,4/27/2021,176680
ARAPAHOE,Arapahoe,Arapahoe County,5,656822,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,7,4/27/2021,176681
ARAPAHOE,Arapahoe,Arapahoe County,5,656822,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,137185,4/27/2021,176682
GILPIN,Gilpin,Gilpin County,47,6215,Deaths Among COVID-19 Cases in Colorado by County,Deaths,3,,4/27/2021,176683
DOLORES,Dolores,Dolores County,33,2037,Deaths Among COVID-19 Cases in Colorado by County,Deaths,0,,4/27/2021,176684
GILPIN,Gilpin,Gilpin County,47,6215,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,4504,,4/27/2021,176686
GILPIN,Gilpin,Gilpin County,47,6215,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,89.9,4/27/2021,176687
GILPIN,Gilpin,Gilpin County,47,6215,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,10.1,4/27/2021,176688
GILPIN,Gilpin,Gilpin County,47,6215,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,72470,4/27/2021,176689
GRAND,Grand,Grand County,49,15718,Cases of COVID-19 in Colorado by County,Cases,1440,,4/27/2021,176690
GRAND,Grand,Grand County,49,15718,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9161.5,4/27/2021,176691
GRAND,Grand,Grand County,49,15718,Deaths Among COVID-19 Cases in Colorado by County,Deaths,7,,4/27/2021,176692
GRAND,Grand,Grand County,49,15718,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,44.5,4/27/2021,176693
GRAND,Grand,Grand County,49,15718,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,9611,,4/27/2021,176694
GRAND,Grand,Grand County,49,15718,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,92,4/27/2021,176695
GRAND,Grand,Grand County,49,15718,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,8,4/27/2021,176696
GRAND,Grand,Grand County,49,15718,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,61146,4/27/2021,176697
GUNNISON,Gunnison,Gunnison County,51,17495,Cases of COVID-19 in Colorado by County,Cases,1317,,4/27/2021,176698
GUNNISON,Gunnison,Gunnison County,51,17495,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7527.9,4/27/2021,176699
GUNNISON,Gunnison,Gunnison County,51,17495,Deaths Among COVID-19 Cases in Colorado by County,Deaths,6,,4/27/2021,176700
GUNNISON,Gunnison,Gunnison County,51,17495,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,34.3,4/27/2021,176701
GUNNISON,Gunnison,Gunnison County,51,17495,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,20325,,4/27/2021,176702
GUNNISON,Gunnison,Gunnison County,51,17495,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,96.2,4/27/2021,176703
GUNNISON,Gunnison,Gunnison County,51,17495,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,3.9,4/27/2021,176704
GUNNISON,Gunnison,Gunnison County,51,17495,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,116176,4/27/2021,176705
HINSDALE,Hinsdale,Hinsdale County,53,819,Cases of COVID-19 in Colorado by County,Cases,19,,4/27/2021,176706
